TransactionID,CustomerID,CartStartTimestamp,TransactionTimestamp,TransactionDuration,ProductPurchased,Quantity,PaymentMethod,DeviceUsed,BrowserUsed,IPAddress,SuspiciousFlag,Abandoned,DeliveryStatus,ExpectedDeliveryDate,Discount,Region
TRANS_320950,CUST_8317,12/1/2024,12/2/2024,360,PROD_0017,1,Mobile Payment,Mobile,Edge,74.163.215.162,True,No,Delivered,12/26/2024,0.13,Asia Pacific
TRANS_125317,CUST_2923,12/16/2024,12/17/2024,403,PROD_0042,2,Mobile Payment,Mobile,Chrome,83.28.148.73,True,No,Cancelled,12/22/2024,0.05,Asia Pacific
TRANS_309889,CUST_9761,12/2/2024,12/3/2024,333,PROD_0008,5,Credit Card,Tablet,Chrome,199.174.26.254,False,No,Pending,12/3/2024,0.01,Asia Pacific
TRANS_867627,CUST_9841,12/12/2024,12/13/2024,672,PROD_0048,1,Mobile Payment,Desktop,Chrome,21.159.120.222,False,No,Cancelled,12/24/2024,0.19,Africa
TRANS_385223,CUST_8898,12/7/2024,12/8/2024,444,PROD_0047,1,Mobile Payment,Desktop,Chrome,39.254.154.167,False,No,Pending,12/13/2024,0.19,Africa
TRANS_593645,CUST_6268,12/13/2024,12/14/2024,716,PROD_0048,1,Credit Card,Desktop,Safari,201.115.28.192,True,No,Cancelled,12/16/2024,0.19,Asia Pacific
TRANS_318666,CUST_8744,12/14/2024,12/15/2024,633,PROD_0041,1,Bank Transfer,Mobile,Edge,239.6.198.48,False,No,Cancelled,12/27/2024,0.13,North America
TRANS_398664,CUST_4940,12/1/2024,12/2/2024,998,PROD_0028,1,Mobile Payment,Desktop,Firefox,247.30.115.162,False,No,Cancelled,12/17/2024,0.17,Africa
TRANS_888361,CUST_4716,11/30/2024,12/1/2024,428,PROD_0033,3,PayPal,Desktop,Firefox,127.48.149.192,False,No,Cancelled,12/7/2024,0.02,Africa
TRANS_826041,CUST_3226,12/1/2024,12/2/2024,131,PROD_0001,3,Bank Transfer,Desktop,Edge,182.230.166.167,False,No,Cancelled,12/3/2024,0.06,Africa
TRANS_929691,CUST_8850,12/4/2024,12/5/2024,914,PROD_0042,2,Credit Card,Mobile,Chrome,243.242.92.226,False,No,Cancelled,12/23/2024,0.12,Asia Pacific
TRANS_942225,CUST_3289,12/11/2024,12/12/2024,163,PROD_0044,1,Mobile Payment,Desktop,Edge,202.192.231.202,True,No,Cancelled,12/26/2024,0.19,Asia Pacific
TRANS_844564,CUST_4615,12/15/2024,12/16/2024,558,PROD_0019,2,Credit Card,Tablet,Edge,37.3.215.109,True,No,Pending,12/17/2024,0.2,Asia Pacific
TRANS_824876,CUST_9125,11/30/2024,12/1/2024,203,PROD_0042,2,Credit Card,Tablet,Firefox,166.9.240.138,False,No,Cancelled,12/7/2024,0.2,Africa
TRANS_220911,CUST_1347,12/7/2024,12/8/2024,611,PROD_0048,1,Bank Transfer,Tablet,Chrome,6.190.9.113,False,No,Pending,12/16/2024,0.01,North America
TRANS_276451,CUST_5071,12/14/2024,12/15/2024,392,PROD_0023,2,Mobile Payment,Desktop,Firefox,252.39.206.223,False,No,Cancelled,12/23/2024,0.2,North America
TRANS_768598,CUST_1677,12/3/2024,12/4/2024,482,PROD_0025,1,Mobile Payment,Mobile,Safari,98.78.251.125,False,No,Delivered,12/27/2024,0.18,Africa
TRANS_893387,CUST_2361,12/13/2024,12/14/2024,120,PROD_0038,2,PayPal,Mobile,Edge,128.108.12.236,True,No,Delivered,12/16/2024,0.16,Asia Pacific
TRANS_706690,CUST_9727,12/6/2024,12/7/2024,820,PROD_0004,2,Bank Transfer,Tablet,Edge,107.50.14.238,True,No,Pending,12/8/2024,0.07,Europe
TRANS_395420,CUST_1095,12/4/2024,12/5/2024,456,PROD_0036,1,Credit Card,Desktop,Edge,203.125.46.145,True,No,Pending,12/23/2024,0.13,North America
TRANS_487158,CUST_3513,12/5/2024,12/6/2024,921,PROD_0020,2,PayPal,Mobile,Chrome,112.17.57.141,False,No,Pending,12/20/2024,0.12,Africa
TRANS_667673,CUST_7080,12/6/2024,12/7/2024,676,PROD_0014,1,Credit Card,Mobile,Edge,170.9.240.244,True,No,Delivered,12/8/2024,0.13,Africa
TRANS_507901,CUST_1361,12/2/2024,12/3/2024,921,PROD_0020,1,Bank Transfer,Tablet,Safari,249.145.117.3,True,No,Cancelled,12/12/2024,0.04,Africa
TRANS_174054,CUST_1891,12/14/2024,12/15/2024,558,PROD_0009,1,Bank Transfer,Desktop,Firefox,101.36.64.76,True,No,Cancelled,12/26/2024,0.04,Asia Pacific
TRANS_131487,CUST_5353,12/17/2024,12/18/2024,570,PROD_0007,1,Mobile Payment,Tablet,Firefox,183.69.129.189,True,No,Delivered,12/26/2024,0.04,Europe
TRANS_952189,CUST_1004,12/6/2024,12/7/2024,890,PROD_0020,2,Credit Card,Mobile,Safari,155.203.182.88,False,No,Delivered,12/16/2024,0.17,Africa
TRANS_749515,CUST_1106,12/7/2024,12/8/2024,201,PROD_0014,1,Bank Transfer,Mobile,Safari,184.94.86.66,False,No,Delivered,12/10/2024,0.11,Europe
TRANS_101836,CUST_2043,12/1/2024,12/2/2024,114,PROD_0030,2,Bank Transfer,Desktop,Edge,180.122.83.222,True,No,Delivered,12/21/2024,0.18,Europe
TRANS_571801,CUST_9221,12/5/2024,12/6/2024,282,PROD_0001,2,Credit Card,Desktop,Firefox,204.130.98.193,True,No,Delivered,12/24/2024,0.06,Europe
TRANS_423804,CUST_3500,12/9/2024,12/10/2024,391,PROD_0032,1,Bank Transfer,Tablet,Edge,207.41.189.215,False,No,Pending,12/11/2024,0.03,Africa
TRANS_549981,CUST_4381,12/16/2024,12/17/2024,523,PROD_0016,2,Credit Card,Tablet,Safari,135.141.237.1,False,No,Pending,12/20/2024,0.19,Europe
TRANS_304781,CUST_7736,12/2/2024,12/3/2024,305,PROD_0017,2,Bank Transfer,Mobile,Edge,216.175.170.221,False,No,Delivered,12/3/2024,0.2,Asia Pacific
TRANS_707081,CUST_2507,12/2/2024,12/3/2024,758,PROD_0041,1,Credit Card,Tablet,Edge,155.169.39.188,True,No,Cancelled,12/10/2024,0.1,Asia Pacific
TRANS_887477,CUST_1961,12/8/2024,12/9/2024,569,PROD_0018,1,Bank Transfer,Tablet,Chrome,45.116.217.199,True,No,Pending,12/24/2024,0.03,North America
TRANS_745994,CUST_5116,12/10/2024,12/11/2024,966,PROD_0027,4,PayPal,Desktop,Edge,79.13.79.22,False,No,Delivered,12/21/2024,0.2,Africa
TRANS_187355,CUST_1481,12/17/2024,12/18/2024,663,PROD_0033,2,Credit Card,Tablet,Chrome,154.41.121.15,False,No,Pending,12/20/2024,0.03,Asia Pacific
TRANS_794021,CUST_1607,12/6/2024,12/7/2024,549,PROD_0012,1,Mobile Payment,Mobile,Safari,121.211.4.156,True,No,Pending,12/12/2024,0.01,North America
TRANS_381887,CUST_1486,12/1/2024,12/2/2024,273,PROD_0024,1,Mobile Payment,Tablet,Firefox,24.170.159.84,False,No,Pending,12/11/2024,0.18,North America
TRANS_752556,CUST_8593,12/4/2024,12/5/2024,493,PROD_0013,1,Mobile Payment,Mobile,Edge,175.94.145.203,False,No,Delivered,12/21/2024,0.12,North America
TRANS_885143,CUST_4972,12/15/2024,12/16/2024,263,PROD_0003,3,PayPal,Desktop,Firefox,102.200.140.82,False,No,Delivered,12/16/2024,0.02,Asia Pacific
TRANS_385251,CUST_4206,12/13/2024,12/14/2024,318,PROD_0047,4,Mobile Payment,Mobile,Chrome,139.195.151.21,True,No,Cancelled,12/19/2024,0.01,Asia Pacific
TRANS_279005,CUST_8955,12/2/2024,12/3/2024,253,PROD_0041,1,PayPal,Tablet,Safari,100.101.213.195,True,No,Pending,12/16/2024,0.19,Asia Pacific
TRANS_975462,CUST_3535,12/5/2024,12/6/2024,999,PROD_0025,1,Bank Transfer,Tablet,Edge,139.239.195.118,False,No,Delivered,12/24/2024,0.09,Asia Pacific
TRANS_493882,CUST_5261,12/12/2024,12/13/2024,153,PROD_0003,3,Mobile Payment,Desktop,Chrome,197.118.172.241,False,No,Delivered,12/19/2024,0.11,North America
TRANS_908638,CUST_4680,12/5/2024,12/6/2024,951,PROD_0010,1,Bank Transfer,Tablet,Edge,217.219.24.137,False,No,Delivered,12/26/2024,0.05,North America
TRANS_656759,CUST_6847,12/8/2024,12/9/2024,672,PROD_0029,1,Mobile Payment,Desktop,Chrome,137.111.90.29,False,No,Delivered,12/23/2024,0.06,Africa
TRANS_542850,CUST_2605,12/14/2024,12/15/2024,347,PROD_0049,2,PayPal,Mobile,Safari,205.14.233.122,False,No,Pending,12/15/2024,0.12,North America
TRANS_914672,CUST_4423,12/7/2024,12/8/2024,741,PROD_0008,2,PayPal,Tablet,Chrome,189.25.172.47,False,No,Cancelled,12/13/2024,0,Africa
TRANS_646048,CUST_9573,12/1/2024,12/2/2024,783,PROD_0025,1,PayPal,Desktop,Chrome,82.118.169.20,False,No,Delivered,12/22/2024,0.02,Africa
TRANS_784550,CUST_9437,12/9/2024,12/10/2024,745,PROD_0011,2,Credit Card,Desktop,Edge,176.233.123.90,False,No,Delivered,12/13/2024,0.06,Africa
TRANS_224302,CUST_9172,12/10/2024,12/11/2024,300,PROD_0005,1,Credit Card,Desktop,Firefox,34.210.142.187,True,No,Cancelled,12/23/2024,0.08,Asia Pacific
TRANS_123512,CUST_8994,12/6/2024,12/7/2024,364,PROD_0025,1,Bank Transfer,Desktop,Edge,243.221.63.117,False,No,Pending,12/10/2024,0.18,Africa
TRANS_935950,CUST_7561,12/15/2024,12/16/2024,784,PROD_0044,1,Mobile Payment,Tablet,Firefox,184.161.154.198,True,No,Cancelled,12/22/2024,0.01,Asia Pacific
TRANS_184611,CUST_5873,12/2/2024,12/3/2024,261,PROD_0015,1,Mobile Payment,Desktop,Edge,135.24.151.54,True,No,Cancelled,12/14/2024,0.08,Europe
TRANS_237039,CUST_5718,12/25/2024,12/26/2024,548,PROD_0041,1,Bank Transfer,Mobile,Edge,180.19.245.210,True,No,Pending,12/27/2024,0.2,North America
TRANS_502478,CUST_5698,12/4/2024,12/5/2024,301,PROD_0046,2,PayPal,Tablet,Safari,125.25.110.199,False,No,Cancelled,12/7/2024,0.13,Asia Pacific
TRANS_999006,CUST_9880,12/3/2024,12/4/2024,889,PROD_0014,1,Credit Card,Mobile,Edge,132.102.34.115,False,No,Delivered,12/10/2024,0.12,Asia Pacific
TRANS_237960,CUST_9195,12/1/2024,12/2/2024,232,PROD_0042,2,PayPal,Desktop,Chrome,102.174.54.26,True,No,Pending,12/11/2024,0.16,Asia Pacific
TRANS_977637,CUST_2841,12/7/2024,12/8/2024,548,PROD_0036,1,Bank Transfer,Desktop,Chrome,153.111.233.139,False,No,Pending,12/13/2024,0.06,North America
TRANS_230540,CUST_2859,12/17/2024,12/18/2024,838,PROD_0028,1,PayPal,Mobile,Chrome,23.37.247.163,True,No,Cancelled,12/22/2024,0.17,North America
TRANS_489050,CUST_1690,12/17/2024,12/18/2024,709,PROD_0026,1,Bank Transfer,Tablet,Chrome,127.125.97.21,False,No,Cancelled,12/22/2024,0.05,Asia Pacific
TRANS_161670,CUST_2298,12/6/2024,12/7/2024,414,PROD_0025,1,Mobile Payment,Desktop,Edge,196.7.96.82,True,No,Cancelled,12/13/2024,0.18,North America
TRANS_645060,CUST_4855,11/30/2024,12/1/2024,282,PROD_0024,3,PayPal,Tablet,Edge,70.3.154.231,True,No,Cancelled,12/6/2024,0.09,Europe
TRANS_517905,CUST_4238,12/6/2024,12/7/2024,522,PROD_0013,1,Mobile Payment,Mobile,Safari,207.16.227.85,True,No,Pending,12/17/2024,0.14,North America
TRANS_622860,CUST_8384,12/12/2024,12/13/2024,346,PROD_0026,1,Credit Card,Desktop,Safari,176.70.169.194,False,No,Delivered,12/24/2024,0.17,Asia Pacific
TRANS_446490,CUST_4788,12/5/2024,12/6/2024,671,PROD_0014,1,Credit Card,Mobile,Edge,49.237.148.97,True,No,Pending,12/11/2024,0.06,Africa
TRANS_264371,CUST_2997,12/17/2024,12/18/2024,350,PROD_0039,2,Credit Card,Mobile,Firefox,213.29.233.166,False,No,Delivered,12/24/2024,0.05,Asia Pacific
TRANS_210292,CUST_2599,12/16/2024,12/17/2024,588,PROD_0049,1,Mobile Payment,Tablet,Chrome,165.111.210.90,False,No,Cancelled,12/24/2024,0.19,Africa
TRANS_751414,CUST_9540,12/8/2024,12/9/2024,756,PROD_0033,1,PayPal,Desktop,Chrome,141.84.167.238,False,No,Cancelled,12/14/2024,0.06,Africa
TRANS_378806,CUST_8063,12/14/2024,12/15/2024,793,PROD_0038,3,Credit Card,Mobile,Firefox,185.111.203.76,True,No,Pending,12/23/2024,0.1,Europe
TRANS_941022,CUST_8800,12/2/2024,12/3/2024,646,PROD_0038,2,Mobile Payment,Tablet,Chrome,112.182.76.237,False,No,Pending,12/13/2024,0.18,Africa
TRANS_551881,CUST_3205,12/13/2024,12/14/2024,551,PROD_0028,1,PayPal,Mobile,Edge,99.129.145.223,True,No,Cancelled,12/17/2024,0.02,Africa
TRANS_465489,CUST_8717,12/8/2024,12/9/2024,202,PROD_0034,2,Credit Card,Tablet,Edge,121.25.159.45,True,No,Delivered,12/13/2024,0.18,North America
TRANS_799893,CUST_3535,12/6/2024,12/7/2024,191,PROD_0032,1,PayPal,Desktop,Chrome,169.220.189.56,True,No,Pending,12/18/2024,0.17,North America
TRANS_265474,CUST_9440,12/3/2024,12/4/2024,301,PROD_0009,1,PayPal,Tablet,Safari,50.191.106.205,True,No,Pending,12/26/2024,0.1,Europe
TRANS_739599,CUST_8151,12/2/2024,12/3/2024,244,PROD_0031,2,Credit Card,Tablet,Safari,51.150.254.60,False,No,Delivered,12/11/2024,0.04,Europe
TRANS_488779,CUST_8850,12/19/2024,12/20/2024,908,PROD_0044,1,Mobile Payment,Tablet,Chrome,63.219.6.222,True,No,Delivered,12/25/2024,0.17,Asia Pacific
TRANS_760343,CUST_9137,12/11/2024,12/12/2024,431,PROD_0032,1,Mobile Payment,Tablet,Chrome,151.235.42.200,False,No,Cancelled,12/15/2024,0.11,Asia Pacific
TRANS_458137,CUST_8850,12/3/2024,12/4/2024,794,PROD_0010,1,Credit Card,Mobile,Chrome,84.183.107.146,False,No,Pending,12/9/2024,0.01,North America
TRANS_453329,CUST_4432,12/7/2024,12/8/2024,768,PROD_0016,1,Bank Transfer,Tablet,Safari,14.204.156.139,True,No,Pending,12/11/2024,0.01,Asia Pacific
TRANS_543754,CUST_9048,12/13/2024,12/14/2024,792,PROD_0024,1,Bank Transfer,Mobile,Chrome,72.181.65.179,True,No,Cancelled,12/21/2024,0.14,Asia Pacific
TRANS_428365,CUST_6711,12/5/2024,12/6/2024,810,PROD_0014,1,Credit Card,Tablet,Safari,137.93.168.27,True,No,Delivered,12/18/2024,0.06,Asia Pacific
TRANS_124683,CUST_1855,12/11/2024,12/12/2024,545,PROD_0037,1,Bank Transfer,Tablet,Safari,50.149.5.63,False,No,Pending,12/17/2024,0.16,Europe
TRANS_627048,CUST_9237,12/7/2024,12/8/2024,192,PROD_0001,3,Mobile Payment,Tablet,Edge,61.198.220.126,True,No,Pending,12/18/2024,0.02,Europe
TRANS_901351,CUST_9738,12/4/2024,12/5/2024,574,PROD_0032,1,Bank Transfer,Tablet,Edge,240.44.115.29,True,No,Cancelled,12/5/2024,0.06,Africa
TRANS_264024,CUST_9053,12/14/2024,12/15/2024,530,PROD_0019,2,Bank Transfer,Mobile,Edge,61.54.105.154,False,No,Pending,12/18/2024,0.13,Africa
TRANS_518333,CUST_5150,12/6/2024,12/7/2024,554,PROD_0027,1,Mobile Payment,Desktop,Firefox,190.36.83.110,False,No,Cancelled,12/25/2024,0.14,Asia Pacific
TRANS_956730,CUST_7687,12/19/2024,12/20/2024,935,PROD_0006,1,Credit Card,Mobile,Safari,238.143.50.213,False,No,Pending,12/23/2024,0.08,Africa
TRANS_932676,CUST_4366,12/3/2024,12/4/2024,656,PROD_0019,3,Credit Card,Desktop,Chrome,11.230.175.40,True,No,Cancelled,12/12/2024,0.2,North America
TRANS_344050,CUST_1097,12/5/2024,12/6/2024,496,PROD_0020,2,Mobile Payment,Tablet,Chrome,227.152.23.112,False,No,Cancelled,12/25/2024,0.17,Europe
TRANS_787984,CUST_1346,12/16/2024,12/17/2024,371,PROD_0018,1,Credit Card,Desktop,Edge,67.54.221.179,True,No,Delivered,12/27/2024,0.09,Africa
TRANS_624619,CUST_3837,12/1/2024,12/2/2024,126,PROD_0024,1,Credit Card,Tablet,Safari,123.70.182.93,True,No,Cancelled,12/21/2024,0.16,Asia Pacific
TRANS_704811,CUST_4619,11/30/2024,12/1/2024,596,PROD_0034,2,Bank Transfer,Desktop,Edge,4.242.245.186,True,No,Pending,12/19/2024,0.09,Africa
TRANS_207117,CUST_3113,12/8/2024,12/9/2024,609,PROD_0036,1,Bank Transfer,Tablet,Chrome,76.38.165.227,True,No,Pending,12/22/2024,0.1,Africa
TRANS_692661,CUST_7276,12/5/2024,12/6/2024,188,PROD_0036,1,PayPal,Tablet,Edge,49.131.40.12,True,No,Pending,12/20/2024,0.1,North America
TRANS_341938,CUST_3068,12/9/2024,12/10/2024,668,PROD_0016,3,Bank Transfer,Tablet,Chrome,147.139.65.203,True,No,Delivered,12/23/2024,0.1,North America
TRANS_686654,CUST_8122,12/2/2024,12/3/2024,500,PROD_0023,2,Credit Card,Tablet,Chrome,33.169.106.249,False,No,Cancelled,12/6/2024,0,North America
TRANS_777546,CUST_4762,12/5/2024,12/6/2024,486,PROD_0045,1,Mobile Payment,Tablet,Safari,115.101.17.3,True,No,Delivered,12/21/2024,0.09,Asia Pacific
TRANS_241431,CUST_5095,11/30/2024,12/1/2024,958,PROD_0027,5,Credit Card,Mobile,Chrome,39.95.172.34,True,No,Cancelled,12/25/2024,0.19,North America
TRANS_173854,CUST_8322,12/3/2024,12/4/2024,834,PROD_0014,1,PayPal,Tablet,Edge,43.171.113.197,True,No,Cancelled,12/19/2024,0.19,Asia Pacific
TRANS_732785,CUST_5845,12/3/2024,12/4/2024,519,PROD_0001,2,Bank Transfer,Tablet,Firefox,136.241.39.237,True,No,Cancelled,12/14/2024,0.1,Africa
TRANS_277807,CUST_1267,12/1/2024,12/2/2024,669,PROD_0002,1,PayPal,Mobile,Chrome,10.74.66.179,False,No,Cancelled,12/14/2024,0.1,Africa
TRANS_845890,CUST_1418,12/13/2024,12/14/2024,882,PROD_0038,1,PayPal,Mobile,Firefox,13.232.133.176,True,No,Pending,12/24/2024,0.18,Asia Pacific
TRANS_532620,CUST_9942,12/8/2024,12/9/2024,780,PROD_0007,1,Mobile Payment,Mobile,Firefox,162.80.175.19,True,No,Pending,12/23/2024,0.11,Asia Pacific
TRANS_762149,CUST_9617,12/12/2024,12/13/2024,896,PROD_0008,5,PayPal,Desktop,Chrome,184.76.33.63,False,No,Cancelled,12/13/2024,0.01,North America
TRANS_913489,CUST_8851,12/6/2024,12/7/2024,566,PROD_0040,1,Bank Transfer,Tablet,Firefox,158.57.79.53,True,No,Cancelled,12/10/2024,0.17,Asia Pacific
TRANS_953929,CUST_2548,12/8/2024,12/9/2024,347,PROD_0014,1,Bank Transfer,Mobile,Safari,183.6.4.164,False,No,Cancelled,12/17/2024,0.12,Asia Pacific
TRANS_919791,CUST_7544,12/8/2024,12/9/2024,972,PROD_0020,1,Mobile Payment,Mobile,Chrome,175.19.136.59,False,No,Pending,12/27/2024,0.13,North America
TRANS_760763,CUST_6872,12/7/2024,12/8/2024,926,PROD_0015,1,Bank Transfer,Mobile,Chrome,144.13.185.13,False,No,Delivered,12/11/2024,0.03,Asia Pacific
TRANS_555024,CUST_5609,12/13/2024,12/14/2024,637,PROD_0005,1,Bank Transfer,Tablet,Safari,177.51.55.47,False,No,Delivered,12/14/2024,0.06,Europe
TRANS_234948,CUST_9952,12/4/2024,12/5/2024,468,PROD_0037,1,Bank Transfer,Desktop,Safari,22.70.120.24,False,No,Cancelled,12/25/2024,0.08,Africa
TRANS_586641,CUST_6005,12/4/2024,12/5/2024,819,PROD_0049,1,Credit Card,Desktop,Chrome,242.187.161.153,True,No,Pending,12/14/2024,0.01,Europe
TRANS_254618,CUST_6221,12/6/2024,12/7/2024,916,PROD_0026,1,PayPal,Mobile,Safari,251.18.237.245,False,No,Cancelled,12/13/2024,0.15,Asia Pacific
TRANS_156014,CUST_5769,12/21/2024,12/22/2024,984,PROD_0033,1,Mobile Payment,Tablet,Safari,72.195.90.75,True,No,Pending,12/26/2024,0.1,North America
TRANS_154153,CUST_2036,12/9/2024,12/10/2024,446,PROD_0049,3,Mobile Payment,Mobile,Edge,33.225.170.57,False,No,Pending,12/18/2024,0.05,Europe
TRANS_840556,CUST_6830,12/1/2024,12/2/2024,582,PROD_0025,1,Bank Transfer,Desktop,Safari,130.207.183.99,True,No,Delivered,12/10/2024,0.01,North America
TRANS_800263,CUST_4881,12/18/2024,12/19/2024,802,PROD_0030,3,Bank Transfer,Tablet,Firefox,76.235.52.71,False,No,Delivered,12/20/2024,0.08,North America
TRANS_302908,CUST_9515,12/16/2024,12/17/2024,193,PROD_0033,1,PayPal,Mobile,Safari,92.110.231.113,True,No,Delivered,12/20/2024,0.14,Asia Pacific
TRANS_175342,CUST_6306,12/8/2024,12/9/2024,532,PROD_0047,5,PayPal,Tablet,Firefox,118.39.172.9,True,No,Cancelled,12/18/2024,0.18,Asia Pacific
TRANS_934152,CUST_6628,12/5/2024,12/6/2024,190,PROD_0021,3,Credit Card,Desktop,Safari,47.54.32.191,True,No,Delivered,12/13/2024,0.07,Africa
TRANS_214767,CUST_7516,12/2/2024,12/3/2024,494,PROD_0031,2,Credit Card,Mobile,Edge,129.154.248.127,True,No,Delivered,12/11/2024,0.2,North America
TRANS_842891,CUST_7462,12/13/2024,12/14/2024,784,PROD_0040,1,Mobile Payment,Desktop,Firefox,42.69.136.209,True,No,Delivered,12/14/2024,0.08,Europe
TRANS_670555,CUST_3192,12/10/2024,12/11/2024,784,PROD_0006,1,Credit Card,Tablet,Firefox,4.193.26.34,True,No,Delivered,12/15/2024,0.06,North America
TRANS_355475,CUST_5523,12/13/2024,12/14/2024,101,PROD_0041,1,Credit Card,Desktop,Firefox,69.91.19.34,False,No,Delivered,12/17/2024,0.15,Asia Pacific
TRANS_963665,CUST_9398,12/4/2024,12/5/2024,383,PROD_0005,2,Bank Transfer,Desktop,Chrome,241.215.2.80,False,No,Pending,12/25/2024,0.19,Asia Pacific
TRANS_745761,CUST_3887,12/5/2024,12/6/2024,169,PROD_0015,1,Bank Transfer,Desktop,Firefox,49.254.252.70,True,No,Delivered,12/13/2024,0.04,Africa
TRANS_961241,CUST_1079,12/1/2024,12/2/2024,887,PROD_0031,1,Mobile Payment,Mobile,Chrome,63.246.250.69,True,No,Cancelled,12/15/2024,0.05,Asia Pacific
TRANS_547426,CUST_4086,12/8/2024,12/9/2024,160,PROD_0017,2,PayPal,Desktop,Edge,245.102.10.75,True,No,Cancelled,12/22/2024,0.13,Africa
TRANS_425028,CUST_7095,12/6/2024,12/7/2024,938,PROD_0016,3,Credit Card,Desktop,Safari,119.76.190.36,True,No,Delivered,12/22/2024,0.12,North America
TRANS_140994,CUST_3621,12/8/2024,12/9/2024,866,PROD_0001,2,Credit Card,Mobile,Edge,252.155.176.166,True,No,Pending,12/17/2024,0.12,Asia Pacific
TRANS_124085,CUST_9828,12/6/2024,12/7/2024,139,PROD_0043,1,Bank Transfer,Desktop,Chrome,90.77.147.248,True,No,Delivered,12/21/2024,0.08,Europe
TRANS_182419,CUST_2969,11/30/2024,12/1/2024,195,PROD_0005,2,Credit Card,Tablet,Edge,28.82.131.5,False,No,Pending,12/20/2024,0.08,Europe
TRANS_699343,CUST_5848,12/13/2024,12/14/2024,407,PROD_0005,3,Mobile Payment,Desktop,Safari,121.234.191.214,False,No,Delivered,12/21/2024,0.17,Asia Pacific
TRANS_341185,CUST_9179,12/10/2024,12/11/2024,582,PROD_0027,2,Credit Card,Mobile,Chrome,84.127.196.54,True,No,Pending,12/27/2024,0.2,North America
TRANS_395022,CUST_5927,12/12/2024,12/13/2024,417,PROD_0040,1,PayPal,Mobile,Edge,217.242.59.35,True,No,Pending,12/19/2024,0.02,Africa
TRANS_549007,CUST_3056,12/18/2024,12/19/2024,904,PROD_0014,1,PayPal,Mobile,Chrome,29.154.213.205,True,No,Cancelled,12/20/2024,0.02,Europe
TRANS_285314,CUST_2169,12/9/2024,12/10/2024,494,PROD_0003,1,PayPal,Tablet,Safari,85.253.164.166,True,No,Delivered,12/10/2024,0.07,North America
TRANS_390761,CUST_7532,12/15/2024,12/16/2024,628,PROD_0015,1,PayPal,Desktop,Firefox,148.34.240.58,True,No,Pending,12/17/2024,0.11,Europe
TRANS_911320,CUST_3719,12/3/2024,12/4/2024,650,PROD_0029,1,Bank Transfer,Mobile,Safari,115.178.134.71,True,No,Cancelled,12/4/2024,0.05,Africa
TRANS_932923,CUST_8480,12/3/2024,12/4/2024,499,PROD_0002,1,Bank Transfer,Tablet,Firefox,105.53.235.7,False,No,Cancelled,12/21/2024,0.05,Asia Pacific
TRANS_668545,CUST_7958,12/3/2024,12/4/2024,539,PROD_0036,1,Credit Card,Desktop,Edge,243.166.41.142,True,No,Delivered,12/16/2024,0.09,North America
TRANS_482892,CUST_7405,12/23/2024,12/24/2024,338,PROD_0045,1,Bank Transfer,Desktop,Edge,217.177.39.69,True,No,Cancelled,12/26/2024,0.04,Asia Pacific
TRANS_840377,CUST_6297,12/20/2024,12/21/2024,310,PROD_0015,1,Bank Transfer,Mobile,Firefox,15.15.44.56,True,No,Delivered,12/24/2024,0.14,North America
TRANS_508695,CUST_4935,11/30/2024,12/1/2024,726,PROD_0021,3,Bank Transfer,Mobile,Chrome,102.111.241.178,True,No,Cancelled,12/20/2024,0.07,Africa
TRANS_568943,CUST_6930,12/11/2024,12/12/2024,151,PROD_0019,1,Credit Card,Desktop,Chrome,142.194.94.184,False,No,Cancelled,12/16/2024,0.05,Asia Pacific
TRANS_773399,CUST_4889,12/4/2024,12/5/2024,332,PROD_0006,1,Mobile Payment,Desktop,Firefox,248.25.248.70,False,No,Delivered,12/10/2024,0.1,North America
TRANS_618317,CUST_7043,11/30/2024,12/1/2024,680,PROD_0041,1,Mobile Payment,Desktop,Edge,27.80.116.231,False,No,Delivered,12/2/2024,0.05,Africa
TRANS_988094,CUST_6960,12/13/2024,12/14/2024,860,PROD_0039,1,Mobile Payment,Mobile,Safari,57.140.138.244,False,No,Cancelled,12/22/2024,0.11,Asia Pacific
TRANS_326827,CUST_4716,12/10/2024,12/11/2024,337,PROD_0026,1,Mobile Payment,Tablet,Safari,226.168.30.6,True,No,Pending,12/25/2024,0.09,Asia Pacific
TRANS_492101,CUST_2889,11/30/2024,12/1/2024,269,PROD_0019,1,Mobile Payment,Mobile,Firefox,53.41.196.10,True,No,Pending,12/15/2024,0.11,Asia Pacific
TRANS_566316,CUST_6709,12/14/2024,12/15/2024,552,PROD_0016,1,Bank Transfer,Desktop,Safari,176.24.202.109,True,No,Pending,12/15/2024,0.01,Africa
TRANS_774519,CUST_6430,12/4/2024,12/5/2024,315,PROD_0009,1,Mobile Payment,Desktop,Chrome,19.149.235.38,False,No,Cancelled,12/19/2024,0.06,North America
TRANS_111528,CUST_9157,12/1/2024,12/2/2024,563,PROD_0036,1,Mobile Payment,Mobile,Edge,59.78.164.105,False,No,Cancelled,12/2/2024,0.11,Africa
